cell_id,tower_range,connection_check,run_type
48,0.7,True,Baseline Variable Range
48,0.7999999999999999,True,Baseline Variable Range
48,0.8999999999999999,True,Baseline Variable Range
48,0.9999999999999999,True,Baseline Variable Range
49,0.1,False,Baseline Variable Range
49,0.2,True,Baseline Variable Range
49,0.30000000000000004,True,Baseline Variable Range
49,0.4,True,Baseline Variable Range
49,0.5,True,Baseline Variable Range
49,0.6,True,Baseline Variable Range
49,0.7,True,Baseline Variable Range
49,0.7999999999999999,True,Baseline Variable Range
49,0.8999999999999999,True,Baseline Variable Range
49,0.9999999999999999,True,Baseline Variable Range
50,0.1,False,Baseline Variable Range
50,0.2,False,Baseline Variable Range
50,0.30000000000000004,True,Baseline Variable Range
50,0.4,True,Baseline Variable Range
50,0.5,True,Baseline Variable Range
50,0.6,True,Baseline Variable Range
50,0.7,True,Baseline Variable Range
50,0.7999999999999999,True,Baseline Variable Range
50,0.8999999999999999,True,Baseline Variable Range
50,0.9999999999999999,True,Baseline Variable Range
51,0.1,False,Baseline Variable Range
51,0.2,False,Baseline Variable Range
51,0.30000000000000004,False,Baseline Variable Range
51,0.4,False,Baseline Variable Range
51,0.5,False,Baseline Variable Range
51,0.6,False,Baseline Variable Range
51,0.7,True,Baseline Variable Range
51,0.7999999999999999,True,Baseline Variable Range
51,0.8999999999999999,True,Baseline Variable Range
51,0.9999999999999999,True,Baseline Variable Range
52,0.1,False,Baseline Variable Range
52,0.2,False,Baseline Variable Range
52,0.30000000000000004,True,Baseline Variable Range
52,0.4,True,Baseline Variable Range
52,0.5,True,Baseline Variable Range
52,0.6,True,Baseline Variable Range
52,0.7,True,Baseline Variable Range
52,0.7999999999999999,True,Baseline Variable Range
52,0.8999999999999999,True,Baseline Variable Range
52,0.9999999999999999,True,Baseline Variable Range
53,0.1,False,Baseline Variable Range
53,0.2,False,Baseline Variable Range
53,0.30000000000000004,False,Baseline Variable Range
53,0.4,True,Baseline Variable Range
53,0.5,True,Baseline Variable Range
53,0.6,True,Baseline Variable Range
53,0.7,True,Baseline Variable Range
53,0.7999999999999999,True,Baseline Variable Range
53,0.8999999999999999,True,Baseline Variable Range
53,0.9999999999999999,True,Baseline Variable Range
54,0.1,False,Baseline Variable Range
54,0.2,True,Baseline Variable Range
54,0.30000000000000004,True,Baseline Variable Range
54,0.4,True,Baseline Variable Range
54,0.5,True,Baseline Variable Range
54,0.6,True,Baseline Variable Range
54,0.7,True,Baseline Variable Range
54,0.7999999999999999,True,Baseline Variable Range
54,0.8999999999999999,True,Baseline Variable Range
54,0.9999999999999999,True,Baseline Variable Range
55,0.1,False,Baseline Variable Range
55,0.2,True,Baseline Variable Range
55,0.30000000000000004,True,Baseline Variable Range
55,0.4,True,Baseline Variable Range
55,0.5,True,Baseline Variable Range
55,0.6,True,Baseline Variable Range
55,0.7,True,Baseline Variable Range
55,0.7999999999999999,True,Baseline Variable Range
55,0.8999999999999999,True,Baseline Variable Range
55,0.9999999999999999,True,Baseline Variable Range
56,0.1,False,Baseline Variable Range
56,0.2,False,Baseline Variable Range
56,0.30000000000000004,False,Baseline Variable Range
56,0.4,False,Baseline Variable Range
56,0.5,False,Baseline Variable Range
56,0.6,False,Baseline Variable Range
56,0.7,True,Baseline Variable Range
56,0.7999999999999999,True,Baseline Variable Range
56,0.8999999999999999,True,Baseline Variable Range
56,0.9999999999999999,True,Baseline Variable Range
57,0.1,False,Baseline Variable Range
57,0.2,False,Baseline Variable Range
